Produktbereich;Produktbereich-Bez;Teilplan;Teilplan-Bez;Produkt;Produkt-Bez;Aufwand/Ertrag;Ergebnisgliederungscode;Ergebnisgliederung-Bez;Sachkonto;Sachkonto-Bez;Betrag;Datum
31-35;Soziale Hilfen;3121;Leistungen für Unterkunft u. Heizung (in kommunaler Trägerschaft, SGB II);312110;Laufende Leistungen für Unterkunft und Heizung;Aufwand;162;Sonstige ordentliche Aufwendungen;54630001;Wohnungsbeschaffungskosten;-588000,00;01.01.2017
31-35;Soziale Hilfen;3121;Leistungen für Unterkunft u. Heizung (in kommunaler Trägerschaft, SGB II);312110;Laufende Leistungen für Unterkunft und Heizung;Aufwand;162;Sonstige ordentliche Aufwendungen;54630002;Erstausstattung für Wohnung;-478000,00;01.01.2017
31-35;Soziale Hilfen;3121;Leistungen für Unterkunft u. Heizung (in kommunaler Trägerschaft, SGB II);312110;Laufende Leistungen für Unterkunft und Heizung;Aufwand;162;Sonstige ordentliche Aufwendungen;54630003;Erstausstattung für Bekleidung;-349000,00;01.01.2017
31-35;Soziale Hilfen;3121;Leistungen für Unterkunft u. Heizung (in kommunaler Trägerschaft, SGB II);312110;Laufende Leistungen für Unterkunft und Heizung;Aufwand;162;Sonstige ordentliche Aufwendungen;54630015;Mehrtägige Klassenfahrten (SGB II);-1000,00;01.01.2017
31-35;Soziale Hilfen;3121;Leistungen für Unterkunft u. Heizung (in kommunaler Trägerschaft, SGB II);312110;Laufende Leistungen für Unterkunft und Heizung;Aufwand;162;Sonstige ordentliche Aufwendungen;54630017;Mietschulden (SGB II);-145000,00;01.01.2017
31-35;Soziale Hilfen;3121;Leistungen für Unterkunft u. Heizung (in kommunaler Trägerschaft, SGB II);312110;Laufende Leistungen für Unterkunft und Heizung;Aufwand;162;Sonstige ordentliche Aufwendungen;54630019;Mietschulden an HE lfd. Leistungen (SGB II);-80000,00;01.01.2017
31-35;Soziale Hilfen;3121;Leistungen für Unterkunft u. Heizung (in kommunaler Trägerschaft, SGB II);312110;Laufende Leistungen für Unterkunft und Heizung;Aufwand;162;Sonstige ordentliche Aufwendungen;54630020;Mitgliedsbeitrag Kieler Mieterverein (SGB II);-22300,00;01.01.2017
31-35;Soziale Hilfen;3124;Eingliederungsleistungen u. sonstige Leistungen (SGB II);312410;Eingliederungsleistungen (SGB II);Aufwand;162;Sonstige ordentliche Aufwendungen;54620000;Sonstige Eingliederungsleistungen;-0,00;01.01.2017
31-35;Soziale Hilfen;3124;Eingliederungsleistungen u. sonstige Leistungen (SGB II);312410;Eingliederungsleistungen (SGB II);Aufwand;162;Sonstige ordentliche Aufwendungen;54620001;Kinderbetreuung oder häusliche Pflege (SGB II);-0,00;01.01.2017
31-35;Soziale Hilfen;3124;Eingliederungsleistungen u. sonstige Leistungen (SGB II);312410;Eingliederungsleistungen (SGB II);Aufwand;162;Sonstige ordentliche Aufwendungen;54620002;Schuldnerberatung (SGB II);-359400,00;01.01.2017
31-35;Soziale Hilfen;3124;Eingliederungsleistungen u. sonstige Leistungen (SGB II);312410;Eingliederungsleistungen (SGB II);Aufwand;162;Sonstige ordentliche Aufwendungen;54620003;Suchtberatung (SGB II);-57800,00;01.01.2017
31-35;Soziale Hilfen;3124;Eingliederungsleistungen u. sonstige Leistungen (SGB II);312410;Eingliederungsleistungen (SGB II);Aufwand;162;Sonstige ordentliche Aufwendungen;54620005;Psychosoziale Betreuung (SGB II);-932800,00;01.01.2017
31-35;Soziale Hilfen;3124;Eingliederungsleistungen u. sonstige Leistungen (SGB II);312410;Eingliederungsleistungen (SGB II);Aufwand;162;Sonstige ordentliche Aufwendungen;54630020;Mitgliedsbeitrag Kieler Mieterverein (SGB II);-0,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Ertrag;02;Zuwendungen und allgemeine Umlagen;41910000;Leistungsbeteilig. b. Leistungen f. Unterkunft u.;3679000,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Ertrag;06;Kostenerstattungen und Kostenumlagen;44800010;Erstattungen vom Bund;190000,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;11;Personalaufwendungen;50120000;Arbeitnehmerinnen und Arbeitnehmer;-61700,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;11;Personalaufwendungen;50220000;Arbeitnehmerinnen und Arbeitnehmer;-3900,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;11;Personalaufwendungen;50320000;Arbeitnehmerinnen und Arbeitnehmer;-13400,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52620000;Aus- und Fortbildung, Umschulung;-2000,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52710300;Softwarepflege u.-updates, fachspezif. Anwendungen;-15000,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;15;Transferaufwendungen;53383401;Schul-/KiTa-Ausflüge u. mehrtägige KiTa-Fahrten;-75000,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;15;Transferaufwendungen;53383402;Mehrtägige Klassenfahrten;-1000,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;15;Transferaufwendungen;53383403;Schülerbeförderung;-1000,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;15;Transferaufwendungen;53383404;Lernförderung;-250000,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;15;Transferaufwendungen;53383405;Mittagsverpflegung;-1000000,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;15;Transferaufwendungen;53383406;Soziale/kulturelle Teilhabe;-162000,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;15;Transferaufwendungen;53383407;Ausstattung persönlicher Schulbedarf;-1000,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;15;Transferaufwendungen;53383499;Übertragung von Erstattungen BuT;-0,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;162;Sonstige ordentliche Aufwendungen;54111000;Personalnebenaufwendungen;-0,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;162;Sonstige ordentliche Aufwendungen;54310100;Bürobedarf;-5000,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;162;Sonstige ordentliche Aufwendungen;54310909;Weitere sonst. Geschäftsaufwendungen;-0,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;162;Sonstige ordentliche Aufwendungen;54540001;Sach- und Personalkostenpauschale an das Jobcenter;-867000,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;162;Sonstige ordentliche Aufwendungen;54580000;Erstattungen an übrige Bereiche;-5200,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;162;Sonstige ordentliche Aufwendungen;54660001;Schul-/KiTa-Ausfl. u. mehrtägige KiTa-Fahrten v.d.;-1000,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;162;Sonstige ordentliche Aufwendungen;54660002;Mehrtägige Klassenfahrten von der Gem.f.d.;-415000,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;162;Sonstige ordentliche Aufwendungen;54660003;Schülerbeförderung von der Gem.f.d.;-280000,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;162;Sonstige ordentliche Aufwendungen;54660004;Lernförderung von der Gem.f.d.;-1000,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;162;Sonstige ordentliche Aufwendungen;54660005;Mittagsverpflegung von der Gem.f.d.;-1000,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;162;Sonstige ordentliche Aufwendungen;54660006;Soziale/kulturelle Teilhabe von der Gem.f.d.;-1000,00;01.01.2017
31-35;Soziale Hilfen;3126;Leistungen für Bildung und Teilhabe nach § 28 SGB II;312610;Bildung und Teilhabe nach § 28 SGB II;Aufwand;162;Sonstige ordentliche Aufwendungen;54660007;Ausstattung pers. Schulbedarf von der Gem.;-600000,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Ertrag;06;Kostenerstattungen und Kostenumlagen;44840050;Personalkostenerstattungen vom sonst. öff. Bereich;100,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Ertrag;06;Kostenerstattungen und Kostenumlagen;44842000;Personalkostenerstattungen vom Jobcenter;10823500,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Ertrag;06;Kostenerstattungen und Kostenumlagen;44843000;Sachkostenerstattungen vom Jobcenter;-0,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Ertrag;06;Kostenerstattungen und Kostenumlagen;44870050;Personalkostenerstattungen von priv. Unternehmen;-0,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Ertrag;07;Sonstige ordentliche Erträge;45821100;Ertr. a.d. Auflös./Herabsetzung d. Pensionsrückst.;94200,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Ertrag;07;Sonstige ordentliche Erträge;45821200;Ertr. a.d. Auflös./Herabsetzung d. Beihilferückst.;12100,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Aufwand;11;Personalaufwendungen;50110000;Beamtinnen und Beamte;-1466900,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Aufwand;11;Personalaufwendungen;50120000;Arbeitnehmerinnen und Arbeitnehmer;-6225900,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Aufwand;11;Personalaufwendungen;50211000;Zuführung zur Versorgungsrücklage - Dienstbezüge;-68800,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Aufwand;11;Personalaufwendungen;50220000;Arbeitnehmerinnen und Arbeitnehmer;-408500,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Aufwand;11;Personalaufwendungen;50320000;Arbeitnehmerinnen und Arbeitnehmer;-1350000,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Aufwand;11;Personalaufwendungen;50410000;Beihilfen/ Unterstützungsleist. u.dgl. f.Beschäft.;-130200,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Aufwand;11;Personalaufwendungen;50510000;Zuführungen zu Pensionsrückstellungen n. beamten-;-515600,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Aufwand;11;Personalaufwendungen;50610000;Zuführungen zur Beihilferückst. f. Beschäftigte;-147700,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Aufwand;12;Versorgungsaufwendungen;51110000;Beamtinnen und Beamte;-878100,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Aufwand;12;Versorgungsaufwendungen;51410000;Beihilfen, Unterstützungsleistungen für Ver-;-158200,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Aufwand;12;Versorgungsaufwendungen;51610000;Zuführungen zu Beihilferückstellungen für;-71700,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52620000;Aus- und Fortbildung, Umschulung;-500,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52710600;Prüfung elektrischer Betriebsmittel;-0,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Aufwand;162;Sonstige ordentliche Aufwendungen;54111000;Personalnebenaufwendungen;-4700,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Aufwand;162;Sonstige ordentliche Aufwendungen;54310300;Fernmeldegebühren;-1100,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Aufwand;162;Sonstige ordentliche Aufwendungen;54310700;Reisekosten, Wegstreckenentschädigung;-7500,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Aufwand;162;Sonstige ordentliche Aufwendungen;54310800;Sachverständigen-, Gerichts- u. ähnl. Kosten;-500,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Aufwand;162;Sonstige ordentliche Aufwendungen;54540001;Sach- und Personalkostenpauschale an das Jobcenter;-4110200,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Aufwand;29;Aufwendungen aus internen Leistungsbezieh.;58111000;Mietaufwendungen (ILB);-124200,00;01.01.2017
31-35;Soziale Hilfen;3129;Verwaltung der Grundsicherung für Arbeitssuchende nach dem SGB II;312900;Verwaltung d.Grundsicherung für Arbeitssuchende;Aufwand;29;Aufwendungen aus internen Leistungsbezieh.;58112000;Betriebskostenaufwendungen (ILB);-108800,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Ertrag;03;Sonstige Transfererträge;42110000;Kostenbeiträge und Aufwendungsersatz, Kostenersatz;833600,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Ertrag;03;Sonstige Transfererträge;42130000;Leistungen von Sozialleistungsträgern a.v.E.;25000,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Ertrag;06;Kostenerstattungen und Kostenumlagen;44810000;Erstattungen vom Land;10785000,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Ertrag;06;Kostenerstattungen und Kostenumlagen;44813000;Sonstige Erstattungen für Kosten der Sozialhilfe;-0,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Ertrag;07;Sonstige ordentliche Erträge;45821100;Ertr. a.d. Auflös./Herabsetzung d. Pensionsrückst.;17900,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Ertrag;07;Sonstige ordentliche Erträge;45821200;Ertr. a.d. Auflös./Herabsetzung d. Beihilferückst.;2300,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;11;Personalaufwendungen;50110000;Beamtinnen und Beamte;-240400,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;11;Personalaufwendungen;50120000;Arbeitnehmerinnen und Arbeitnehmer;-721600,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;11;Personalaufwendungen;50190003;Honorare für Auftragsmaßnahmen;-90000,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;11;Personalaufwendungen;50211000;Zuführung zur Versorgungsrücklage - Dienstbezüge;-13000,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;11;Personalaufwendungen;50220000;Arbeitnehmerinnen und Arbeitnehmer;-45500,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;11;Personalaufwendungen;50320000;Arbeitnehmerinnen und Arbeitnehmer;-163300,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;11;Personalaufwendungen;50410000;Beihilfen/ Unterstützungsleist. u.dgl. f.Beschäft.;-26100,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;11;Personalaufwendungen;50510000;Zuführungen zu Pensionsrückstellungen n. beamten-;-97700,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;11;Personalaufwendungen;50610000;Zuführungen zur Beihilferückst. f. Beschäftigte;-28000,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;12;Versorgungsaufwendungen;51110000;Beamtinnen und Beamte;-153800,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;12;Versorgungsaufwendungen;51410000;Beihilfen, Unterstützungsleistungen für Ver-;-31700,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;12;Versorgungsaufwendungen;51610000;Zuführungen zu Beihilferückstellungen für;-13600,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52620000;Aus- und Fortbildung, Umschulung;-15000,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52710202;Reparaturen und Instandhaltung;-5000,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52710300;Softwarepflege u.-updates, fachspezif. Anwendungen;-6000,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52710600;Prüfung elektrischer Betriebsmittel;-100,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52711000;Beschaffg. für FW EDV-Arbeitsplätze;-5000,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52711100;Beschaffg. für FW Büroausstattung;-113300,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;15;Transferaufwendungen;53383401;Schul-/KiTa-Ausflüge u. mehrtägige KiTa-Fahrten;-2900,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;15;Transferaufwendungen;53383402;Mehrtägige Klassenfahrten;-25000,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;15;Transferaufwendungen;53383403;Schülerbeförderung;-72000,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;15;Transferaufwendungen;53383404;Lernförderung;-29300,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;15;Transferaufwendungen;53383405;Mittagsverpflegung;-100000,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;15;Transferaufwendungen;53383406;Soziale/kulturelle Teilhabe;-9000,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;15;Transferaufwendungen;53383407;Ausstattung persönlicher Schulbedarf;-77500,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;15;Transferaufwendungen;53392002;Asylbewerberleistungsgesetz - Regelsatzleistungen;-6500000,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;15;Transferaufwendungen;53392003;Asylbewerberleistungsgesetz - Wirtschaftsbeihilfen;-3100,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;15;Transferaufwendungen;53392004;Asylbewerberleistungsgesetz - Mehraufwandsverg.;-100,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;15;Transferaufwendungen;53392005;Asylbewerberleistungsgesetz - Gebr.güter, Hausrat;-75000,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;15;Transferaufwendungen;53392006;Asylbewerberleistungsgesetz - Geldleistungen;-650000,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;15;Transferaufwendungen;53392007;Asylbewerberleistungsgesetz - Geldleistungen HzL;-1200000,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;15;Transferaufwendungen;53392008;Asylbewerberleistungsgesetz - Leistg.bei Krankheit;-2540000,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;15;Transferaufwendungen;53392009;Asylbewerberleistungsgesetz - Hilfe z. Pflege;-10000,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;15;Transferaufwendungen;53392010;Asylbewerberleistungsgesetz - Sonstige Hilfen;-300,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;15;Transferaufwendungen;53392011;Asylbewerberleistungsgesetz - Hilfen z. Gesundheit;-8000,00;01.01.2017
31-35;Soziale Hilfen;313;Hilfen für Asylbewerber;313110;Durchführung des Asylbewerberleistungsgesetzes;Aufwand;15;Transferaufwendungen;53392012;Asylbewerberleistungsgesetz - Hilfe z.Pflege i.E.;-80000,00;01.01.2017
