"Produkt";"Produktbezeichnung";"Produktgruppe";"Produktgruppenbezeichnung";"Produktbereich";"Produktbereich Bezeichnung";"Dezernat";"Dezernatsbezeichnung";"Teilhaushalte";"Teilhaushalte Bezeichnung";"Amt / Dienststelle";"Amt / Dienststelle Bezeichnung";"Ergebnis 2015 (Erträge)";"Ergebnis 2015 (Aufwendungen)";"Ergebnis 2015 (Saldo/Zuschussbedarf/Erträge - Aufwendungen)";"Ansatz 2016 (Erträge)";"Ansatz 2016 (Aufwendungen)";"Ansatz 2016 (Saldo/Zuschussbedarf/Erträge - Aufwendungen)";"Ansatz 2017 (Erträge)";"Ansatz 2017 (Aufwendungen)";"Ansatz (Saldo/Zuschussbedarf/Erträge - Aufwendungen)";"Ansatz 2018 (Erträge)";"Ansatz 2018 (Aufwendungen)";"Ansatz 2018 (Saldo/Zuschussbedarf/Erträge - Aufwendungen)"
"546001";"Bereitst./Betrieb v.Parkierungseinricht.";"5460";"Parkierungseinrichtungen";"54";"Verkehrsflächen und -anlagen, ÖPNV";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_02";"THH 2 Zentrale Funktionen, Sonderaufg.";"AMT-110";"110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw";0;-1754,85;-1754,85;0;-2663,61;-2663,61;0;-1311,18;-1311,18;0;-1297,2;-1297,2
"546001";"Parkplatzbewirtschaftung ALW";"5460";"Parkierungseinrichtungen";"54";"Verkehrsflächen und -anlagen, ÖPNV";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_22";"THH 22 Amt f. Liegenschaften, Wgwesen";"AMT-640";"640 Amt f. Liegenschaften, Wgwesen";16599,47;-5775,06;10824,41;14800;-5833,73;8966,27;85000;-5636,54;79363,46;85000;-5642,66;79357,34
"546001";"Bereitst./Betrieb v.Parkierungseinricht.";"5460";"Parkierungseinrichtungen";"54";"Verkehrsflächen und -anlagen, ÖPNV";"DEZ-V";"Dezernat V BM Prof. Dr. Haag";"THH_26";"THH 26 Garten-, Tiefbauamt";"AMT-660";"660 Garten-, Tiefbauamt";4135309,3;-1830764,22;2304545,08;3801000;-1499077,48;2301922,52;4133332,36;-1640736,49;2492595,87;4133332,35;-1634781,92;2498550,43
"547001";"ÖPNV-Förderung";"5470";"Verkehrsbetriebe / ÖPNV";"54";"Verkehrsflächen und -anlagen, ÖPNV";"DEZ-V";"Dezernat V BM Prof. Dr. Haag";"THH_26";"THH 26 Garten-, Tiefbauamt";"AMT-660";"660 Garten-, Tiefbauamt";496774,24;-2522415,61;-2025641,37;472000;-3772896,78;-3300896,78;496613,36;-4206120,42;-3709507,06;496613,36;-6617105,8;-6120492,44
"548001";"Industriegleis";"5480";"Sonstiger Personen- und Güterverkehr";"54";"Verkehrsflächen und -anlagen, ÖPNV";"DEZ-V";"Dezernat V BM Prof. Dr. Haag";"THH_26";"THH 26 Garten-, Tiefbauamt";"AMT-660";"660 Garten-, Tiefbauamt";48380,05;-225717,49;-177337,44;32000;-250662,14;-218662,14;48423,68;-234560,92;-186137,24;48423,68;-237990,66;-189566,98
"549000";"Öffentliche Toilettenanlagen";"5490";"Öffentliche Toilettenanlagen";"54";"Verkehrsflächen und -anlagen, ÖPNV";"DEZ-V";"Dezernat V BM Prof. Dr. Haag";"THH_25";"THH 25 Gebäudemanagement Freiburg";"AMT-650";"650 Gebäudemanagement Freiburg";0;0;0;0;0;0;0;-364341,33;-364341,33;0;-363801,95;-363801,95
"551000";"Grün-Freizeitflächen";"5510";"Öffentliches Grün/Landschaftsbau";"55";"Natur- und Landschaftspflege,Friedhofsw.";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_01";"THH 1 Gemeinderat, Bürgermeisteramt, OVs";"AMT-151";"151 Ortsverw. Lehen";70;-38983,3;-38913,3;0;-24667,65;-24667,65;70;-48735,36;-48665,36;70;-49433,17;-49363,17
"551000";"Grün-Freizeitflächen";"5510";"Öffentliches Grün/Landschaftsbau";"55";"Natur- und Landschaftspflege,Friedhofsw.";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_01";"THH 1 Gemeinderat, Bürgermeisteramt, OVs";"AMT-152";"152 Ortsverw. Opfingen";0;-25245,32;-25245,32;0;-20244,41;-20244,41;0;-26047,48;-26047,48;0;-27054,96;-27054,96
"551000";"Grün-Freizeitflächen";"5510";"Öffentliches Grün/Landschaftsbau";"55";"Natur- und Landschaftspflege,Friedhofsw.";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_01";"THH 1 Gemeinderat, Bürgermeisteramt, OVs";"AMT-153";"153 Ortsverw. Waltershofen";1303,78;-49882,87;-48579,09;0;-38151,8;-38151,8;1256,04;-46796,05;-45540,01;1256,04;-47519,05;-46263,01
"551000";"Grün-Freizeitflächen";"5510";"Öffentliches Grün/Landschaftsbau";"55";"Natur- und Landschaftspflege,Friedhofsw.";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_01";"THH 1 Gemeinderat, Bürgermeisteramt, OVs";"AMT-154";"154 Ortsverw. Tiengen";0;-21005,18;-21005,18;0;-17812,4;-17812,4;0;-22566,58;-22566,58;0;-22925,65;-22925,65
"551000";"Grün-Freizeitflächen";"5510";"Öffentliches Grün/Landschaftsbau";"55";"Natur- und Landschaftspflege,Friedhofsw.";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_01";"THH 1 Gemeinderat, Bürgermeisteramt, OVs";"AMT-155";"155 Ortsverw. Munzingen";0;-35912,25;-35912,25;0;-34493,26;-34493,26;0;-36148,19;-36148,19;0;-37154,87;-37154,87
"551000";"Grün-Freizeitflächen";"5510";"Öffentliches Grün/Landschaftsbau";"55";"Natur- und Landschaftspflege,Friedhofsw.";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_01";"THH 1 Gemeinderat, Bürgermeisteramt, OVs";"AMT-156";"156 Ortsverw. Hochdorf";0;-20047,02;-20047,02;0;-13467,06;-13467,06;0;-15976,5;-15976,5;0;-16266,76;-16266,76
"551000";"Grün-Freizeitflächen";"5510";"Öffentliches Grün/Landschaftsbau";"55";"Natur- und Landschaftspflege,Friedhofsw.";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_01";"THH 1 Gemeinderat, Bürgermeisteramt, OVs";"AMT-157";"157 Ortsverw. Ebnet";0;-24986,03;-24986,03;0;-20249,19;-20249,19;0;-27186,92;-27186,92;0;-27488,69;-27488,69
"551000";"Grün-Freizeitflächen";"5510";"Öffentliches Grün/Landschaftsbau";"55";"Natur- und Landschaftspflege,Friedhofsw.";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_01";"THH 1 Gemeinderat, Bürgermeisteramt, OVs";"AMT-158";"158 Ortsverw. Kappel";0;-42506,19;-42506,19;0;-33735,62;-33735,62;0;-43883,44;-43883,44;0;-44831,8;-44831,8
"551000";" Öffentlichem Grün/Landschaftsbau";"5510";"Öffentliches Grün/Landschaftsbau";"55";"Natur- und Landschaftspflege,Friedhofsw.";"DEZ-V";"Dezernat V BM Prof. Dr. Haag";"THH_26";"THH 26 Garten-, Tiefbauamt";"AMT-660";"660 Garten-, Tiefbauamt";312785,82;-5639933,12;-5327147,3;312600;-4741293,62;-4428693,62;300369,37;-6203384,96;-5903015,59;298919,88;-6286155,76;-5987235,88
"552001";"Kommunale Gewässer (inkl.Hochwassersch.)";"5520";"Gew.schutz/Öffentl. Gew./Wasserbaul. Anl";"55";"Natur- und Landschaftspflege,Friedhofsw.";"DEZ-V";"Dezernat V BM Prof. Dr. Haag";"THH_26";"THH 26 Garten-, Tiefbauamt";"AMT-660";"660 Garten-, Tiefbauamt";270369,25;-912251,91;-641882,66;242000;-835254,42;-593254,42;269791,25;-961281,89;-691490,64;269791,25;-995920,12;-726128,87
"552002";"Gewässerschutz";"5520";"Gew.schutz/Öffentl.Gew/Wasserbaul.Anl";"55";"Natur- und Landschaftspflege,Friedhofsw.";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_07";"THH 7 Umweltschutzamt";"AMT-170";"170 Umweltschutzamt";78330,01;-1101827,58;-1023497,57;40600;-976827,41;-936227,41;88596,42;-1202107,05;-1113510,63;115396,42;-1246327,9;-1130931,48
"553000";"Friedhof";"5530";"Friedhofs- und Bestattungswesen";"55";"Natur- und Landschaftspflege,Friedhofsw.";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_01";"THH 1 Gemeinderat, Bürgermeisteramt, OVs";"AMT-151";"151 Ortsverw. Lehen";8994,03;-44690,66;-35696,63;9850;-44609,86;-34759,86;8250;-29084,74;-20834,74;8250;-29642,08;-21392,08
"553000";"Friedhof";"5530";"Friedhofs- und Bestattungswesen";"55";"Natur- und Landschaftspflege,Friedhofsw.";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_01";"THH 1 Gemeinderat, Bürgermeisteramt, OVs";"AMT-152";"152 Ortsverw. Opfingen";16175,2;-35607,96;-19432,76;13640;-12640,69;999,31;16172;-35152,72;-18980,72;16172;-36228;-20056
"553000";"Friedhof";"5530";"Friedhofs- und Bestattungswesen";"55";"Natur- und Landschaftspflege,Friedhofsw.";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_01";"THH 1 Gemeinderat, Bürgermeisteramt, OVs";"AMT-153";"153 Ortsverw. Waltershofen";11100,22;-15529,74;-4429,52;8900;-2027,47;6872,53;11093,52;-14194,6;-3101,08;11093,52;-14293,48;-3199,96
"553000";"Friedhof";"5530";"Friedhofs- und Bestattungswesen";"55";"Natur- und Landschaftspflege,Friedhofsw.";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_01";"THH 1 Gemeinderat, Bürgermeisteramt, OVs";"AMT-154";"154 Ortsverw. Tiengen";12519,14;-20487,61;-7968,47;10200;-4947,91;5252,09;12520;-20495,64;-7975,64;12520;-20793,95;-8273,95
"212002";"Förderschulen";"2120";"Sonderschulen";"21";"Schulträgeraufgaben";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_08";"THH 8 Amt f. Schule, Bildung";"AMT-400";"400 Amt f. Schule, Bildung";587549,5;-312690,62;274858,88;576466,42;-435904,1;140562,32;403802,88;-564064,74;-160261,86;404213,56;-606271,21;-202057,65
"212003";"Sonstigen Sonderschulen";"2120";"Sonderschulen";"21";"Schulträgeraufgaben";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_08";"THH 8 Amt f. Schule, Bildung";"AMT-400";"400 Amt f. Schule, Bildung";1449392,67;-861401,05;587991,62;1455122,55;-1076197,38;378925,17;1348296,46;-1514507,22;-166210,76;1349500,43;-1597340,36;-247839,93
"213000";"Berufsbildende Schulen";"2130";"Berufsbildende Schulen";"21";"Schulträgeraufgaben";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_08";"THH 8 Amt f. Schule, Bildung";"AMT-400";"400 Amt f. Schule, Bildung";9428782,73;-6669249,64;2759533,09;9427770;-6104435,16;3323334,84;10105449,96;-6801592,23;3303857,73;10126749,96;-6798989,64;3327760,32
"214001";"Schülerbeförderung";"2140";"Schülerbezogene Leistungen";"21";"Schulträgeraufgaben";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_08";"THH 8 Amt f. Schule, Bildung";"AMT-400";"400 Amt f. Schule, Bildung";6293345,28;-7336085,74;-1042740,46;6652540;-8260778,86;-1608238,86;6643690;-7827761,74;-1184071,74;6771600;-7935731,74;-1164131,74
"214002";"Fördermaßnahmen f.Schüler/Innen";"2140";"Schülerbezogene Leistungen";"21";"Schulträgeraufgaben";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_08";"THH 8 Amt f. Schule, Bildung";"AMT-400";"400 Amt f. Schule, Bildung";1343886,13;-2754782,73;-1410896,6;1182370;-2997765,74;-1815395,74;690000;-542277,22;147722,78;690000;-548877,24;141122,76
"215001";"Sonst. schulische Aufg. u. Einricht.";"2150";"Sonstige schulische Aufgaben / Einricht.";"21";"Schulträgeraufgaben";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_08";"THH 8 Amt f. Schule, Bildung";"AMT-400";"400 Amt f. Schule, Bildung";3006722,73;-9752458,07;-6745735,34;3131688,82;-11057474,33;-7925785,51;117,84;-97833,02;-97715,18;115,32;-97877,8;-97762,48
"215002";"Vergabe schulischer Einricht. an Dritte";"2150";"Sonstige schulische Aufgaben / Einricht.";"21";"Schulträgeraufgaben";"DEZ-V";"Dezernat V BM Prof. Dr. Haag";"THH_25";"THH 25 Gebäudemanagement Freiburg";"AMT-650";"650 Gebäudemanagement Freiburg";866296,88;-381340,38;484956,5;875000;-227525,43;647474,57;803000;-320003,25;482996,75;803000;-300991,95;502008,05
"215003";"Förd. v. Schulen i. and. Trägerschaften";"2150";"Sonstige schulische Aufgaben / Einricht.";"21";"Schulträgeraufgaben";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_08";"THH 8 Amt f. Schule, Bildung";"AMT-400";"400 Amt f. Schule, Bildung";0;0;0;0;0;0;0;-234900;-234900;0;-234900;-234900
"215004";"AV-Medien u. Geräte ( Medienzentren )";"2150";"Sonstige schulische Aufgaben / Einricht.";"21";"Schulträgeraufgaben";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_08";"THH 8 Amt f. Schule, Bildung";"AMT-400";"400 Amt f. Schule, Bildung";0;0;0;0;0;0;0;-254605,36;-254605,36;0;-267587,04;-267587,04
"215006";"Bildungsregion";"2150";"Sonstige schulische Aufgaben / Einricht.";"21";"Schulträgeraufgaben";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_08";"THH 8 Amt f. Schule, Bildung";"AMT-400";"400 Amt f. Schule, Bildung";0;0;0;0;0;0;248858,52;-1508495,82;-1259637,3;202435,48;-1525767,69;-1323332,21
"252000";"Kommunale Museen";"2520";"Kommunale Museen";"25";"Museen, Archiv, Zoo";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_12";"THH 12 Kultur, Bibliothekswesen";"AMT-410";"410 Kulturamt";0;-2042716,94;-2042716,94;0;-2441141,43;-2441141,43;0;-1989670,02;-1989670,02;0;-2059416,88;-2059416,88
"252000";"Kommunale Museen";"2520";"Kommunale Museen";"25";"Museen, Archiv, Zoo";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_12";"THH 12 Kultur, Bibliothekswesen";"AMT-450";"450 Städt. Museen Freiburg";1046413,66;-4267007,11;-3220593,45;987620;-3816746,24;-2829126,24;1110654,34;-4363244,86;-3252590,52;1110654,34;-4465559,78;-3354905,44
"252100";"Archiv";"2521";"Archiv";"25";"Museen, Archiv, Zoo";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_12";"THH 12 Kultur, Bibliothekswesen";"AMT-410";"410 Kulturamt";30778,47;-777943,09;-747164,62;6000;-725081,6;-719081,6;10920;-878397,36;-867477,36;10920;-887678,41;-876758,41
"253000";"Mundenhof";"2530";"Zoologische und Botanische Gärten";"25";"Museen, Archiv, Zoo";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_10";"THH 10 Forstamt";"AMT-820";"820 Forstamt";706548,74;-1951666,25;-1245117,51;611200;-1696190,66;-1084990,66;704372,15;-1975540,92;-1271168,77;704372,17;-1946732,27;-1242360,1
"261000";"Eigenbetrieb Theater Freiburg";"2610";"Theater";"26";"Theater, Konzerte, Musikschulen";"DEZ-IV";"Dezernat IV EBM Neideck";"THH_17";"THH 17 Stadtkämmerei";"AMT-200";"200 Stadtkämmerei";0;-15019179,53;-15019179,53;0;-15472914,85;-15472914,85;0;-17432404,43;-17432404,43;0;-16846067,76;-16846067,76
"262004";"Förderung der Musik";"2620";"Musikpflege";"26";"Theater, Konzerte, Musikschulen";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_12";"THH 12 Kultur, Bibliothekswesen";"AMT-410";"410 Kulturamt";9627,43;-1261612,96;-1251985,53;22100;-1150955,62;-1128855,62;8800;-1344511,37;-1335711,37;8800;-1456854;-1448054
"263000";"Musikschulen mit Jazz - und Rockschule";"2630";"Musikschulen";"26";"Theater, Konzerte, Musikschulen";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_08";"THH 8 Amt f. Schule, Bildung";"AMT-400";"400 Amt f. Schule, Bildung";14771,79;-1214901,89;-1200130,1;10000;-1281246,51;-1271246,51;10000;-1392488,52;-1382488,52;10000;-1459440,32;-1449440,32
"271000";"Volkshochschule";"2710";"Volkshochschulen";"27";"VHS, Bibliotheken, Kulturpäd. Einricht.";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_08";"THH 8 Amt f. Schule, Bildung";"AMT-400";"400 Amt f. Schule, Bildung";237155,45;-1516328,82;-1279173,37;236860;-1534758,17;-1297898,17;236860;-1408305,2;-1171445,2;236860;-1442832,84;-1205972,84
"272001";"Medien- und Informationsdienste";"2720";"Bibliotheken";"27";"VHS, Bibliotheken, Kulturpäd. Einricht.";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_12";"THH 12 Kultur, Bibliothekswesen";"AMT-430";"430 Stadtbibliothek";329573,6;-2675682,24;-2346108,64;329804,58;-2656969,97;-2327165,39;333912,92;-2812889,39;-2478976,47;333689,52;-2878688,02;-2544998,5
"272006";"Programmarbeit";"2720";"Bibliotheken";"27";"VHS, Bibliotheken, Kulturpäd. Einricht.";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_12";"THH 12 Kultur, Bibliothekswesen";"AMT-430";"430 Stadtbibliothek";4710,48;-67099,44;-62388,96;5112,36;-66248,68;-61136,32;4632,5;-70737,41;-66104,91;4627,88;-72275,04;-67647,16
"272007";"Führungen";"2720";"Bibliotheken";"27";"VHS, Bibliotheken, Kulturpäd. Einricht.";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_12";"THH 12 Kultur, Bibliothekswesen";"AMT-430";"430 Stadtbibliothek";368,67;-22894,8;-22526,13;3,06;-21201,77;-21198,71;43,7;-25127,98;-25084,28;42,6;-25794,07;-25751,47
"273001";"Planetarium";"2730";"Kulturpädagogische Einrichtungen";"27";"VHS, Bibliotheken, Kulturpäd. Einricht.";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_08";"THH 8 Amt f. Schule, Bildung";"AMT-400";"400 Amt f. Schule, Bildung";201127,82;-722619,44;-521491,62;223000;-499334,25;-276334,25;211128,12;-709820,39;-498692,27;210188,02;-710798,73;-500610,71
"281000";"Kulturpflege";"2810";"Sonstige Kulturpflege";"28";"Sonstige Kulturpflege";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_12";"THH 12 Kultur, Bibliothekswesen";"AMT-410";"410 Kulturamt";251594,17;-5478795,72;-5227201,55;277950;-5449673,66;-5171723,66;72000;-5419285,58;-5347285,58;85000;-5784556,84;-5699556,84
"281001";"Kulturförderung";"2810";"Sonstige Kulturpflege";"28";"Sonstige Kulturpflege";"DEZ-I";"Dezernat I OB Dr. Salomon";"THH_02";"THH 2 Zentrale Funktionen, Sonderaufg.";"AMT-110";"110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw";0;-87267,08;-87267,08;0;-99353,54;-99353,54;0;-100082,32;-100082,32;0;-100040,98;-100040,98
"281001";"Kulturförderung";"2810";"Sonstige Kulturpflege";"28";"Sonstige Kulturpflege";"DEZ-V";"Dezernat V BM Prof. Dr. Haag";"THH_25";"THH 25 Gebäudemanagement Freiburg";"AMT-650";"650 Gebäudemanagement Freiburg";8923,23;-190648,71;-181725,48;0;-30337,45;-30337,45;8918,6;-40634,65;-31716,05;8918,61;-40541,31;-31622,7
"311001";"Hilfe zur Pflege";"3110";"Grundversorgung und Hilfen nach SGB XII";"31";"Soziale Hilfen";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_13";"THH 13 Amt f. Soziales, Senioren";"AMT-500";"500 Amt f. Soziales, Senioren";2416371,71;-17271916,59;-14855544,88;2033393,08;-19584650,03;-17551256,95;2412766,72;-19353209,46;-16940442,74;2412766,72;-20516546,77;-18103780,05
"311002";"Eingliederungsh.f.behinderte Menschen";"3110";"Grundversorgung und Hilfen nach SGB XII";"31";"Soziale Hilfen";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_13";"THH 13 Amt f. Soziales, Senioren";"AMT-500";"500 Amt f. Soziales, Senioren";9044975,83;-36088156,25;-27043180,42;6725184,4;-38098301,75;-31373117,35;6768507,2;-40332569,9;-33564062,7;6813597,2;-42251175,12;-35437577,92
"311003";"Hilfen zur Gesundheit";"3110";"Grundversorgung und Hilfen nach SGB XII";"31";"Soziale Hilfen";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_13";"THH 13 Amt f. Soziales, Senioren";"AMT-500";"500 Amt f. Soziales, Senioren";23149,26;-3347539,16;-3324389,9;27470,36;-3071399,38;-3043929,02;36430,24;-3740465,74;-3704035,5;36430,24;-4043004,8;-4006574,56
"311004";"Hilfen für blinde Menschen";"3110";"Grundversorgung und Hilfen nach SGB XII";"31";"Soziale Hilfen";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_13";"THH 13 Amt f. Soziales, Senioren";"AMT-500";"500 Amt f. Soziales, Senioren";65571,04;-1108525,7;-1042954,66;68770,72;-1140688,49;-1071917,77;65380,48;-1067938,76;-1002558,28;65380,48;-1072169,17;-1006788,69
"311005";"HLU/Grundsicherung i.Alter/Erwerbsmin.";"3110";"Grundversorgung und Hilfen nach SGB XII";"31";"Soziale Hilfen";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_13";"THH 13 Amt f. Soziales, Senioren";"AMT-500";"500 Amt f. Soziales, Senioren";25495251,73;-30556927,75;-5061676,02;25876187,28;-29939687,99;-4063500,71;184891,6;-5314602,86;-5129711,26;184891,6;-5520455,95;-5335564,35
"311005";"BuT SGB XII: Mittagsverpflegung";"3110";"Grundversorgung und Hilfen nach SGB XII";"31";"Soziale Hilfen";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_09";"THH 9 Amt f. Kinder, Jugend, Familie";"AMT-530";"530 Amt f. Kinder, Jugend, Familie";198,16;-31817,05;-31618,89;12,24;-19374,46;-19362,22;7,32;-26246,92;-26239,6;7,32;-26362,95;-26355,63
"311006";"Son.Leist.z.Sich.d.Lebensgrundl. SGB XII";"3110";"Grundversorgung und Hilfen nach SGB XII";"31";"Soziale Hilfen";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_13";"THH 13 Amt f. Soziales, Senioren";"AMT-500";"500 Amt f. Soziales, Senioren";72319,25;-307932,6;-235613,35;13870,48;-229432,09;-215561,61;72180,24;-297833,2;-225652,96;72180,24;-300859,58;-228679,34
"311007";"Überwindung bes. soz. Schwierigkeiten";"3110";"Grundversorgung und Hilfen nach SGB XII";"31";"Soziale Hilfen";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_13";"THH 13 Amt f. Soziales, Senioren";"AMT-500";"500 Amt f. Soziales, Senioren";187001,04;-2544604,37;-2357603,33;181180;-1632535,3;-1451355,3;196158,44;-2695313,22;-2499154,78;200788,44;-2787349,64;-2586561,2
"311008";"GruSi im Alter u. bei Erwerbsminderung";"3110";"Grundversorgung und Hilfen nach SGB XII";"31";"Soziale Hilfen";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_13";"THH 13 Amt f. Soziales, Senioren";"AMT-500";"500 Amt f. Soziales, Senioren";0;0;0;0;0;0;31385846,76;-32478582,05;-1092735,29;35066926,76;-36284845,78;-1217919,02
"311008";"Grundsicherung im Alter, Erwerbsm.";"3110";"Grundversorgung und Hilfen nach SGB XII";"31";"Soziale Hilfen";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_09";"THH 9 Amt f. Kinder, Jugend, Familie";"AMT-530";"530 Amt f. Kinder, Jugend, Familie";0;0;0;0;0;0;7,32;-5746,92;-5739,6;7,32;-5862,95;-5855,63
"312001";"Leistungen für Unterkunft und Heizung";"3120";"Grundsicherung Arbeitsuchende SGB II";"31";"Soziale Hilfen";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_13";"THH 13 Amt f. Soziales, Senioren";"AMT-500";"500 Amt f. Soziales, Senioren";25191181,09;-48686236,73;-23495055,64;25767469,11;-47182208,57;-21414739,46;29108841,68;-49776082,73;-20667241,05;30865671,68;-51519071,04;-20653399,36
"312002";"Eingliederungsleistungen";"3120";"Grundsicherung Arbeitsuchende SGB II";"31";"Soziale Hilfen";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_13";"THH 13 Amt f. Soziales, Senioren";"AMT-500";"500 Amt f. Soziales, Senioren";106604,18;-586594,65;-479990,47;61130,72;-1049400,85;-988270,13;106602,44;-1013280,57;-906678,13;106602,44;-1019436,56;-912834,12
"312003";"Einmalige Leistungen";"3120";"Grundsicherung Arbeitsuchende SGB II";"31";"Soziale Hilfen";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_13";"THH 13 Amt f. Soziales, Senioren";"AMT-500";"500 Amt f. Soziales, Senioren";70060,19;-889536,58;-819476,39;74120,2;-630559,6;-556439,4;88581,32;-1091614,48;-1003033,16;88581,32;-1045256,2;-956674,88
"312006";"Leistungen für BuT nach § 28 SGB II";"3120";"Grundsicherung Arbeitssuchende SGB II";"31";"Soziale Hilfen";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_13";"THH 13 Amt f. Soziales, Senioren";"AMT-500";"500 Amt f. Soziales, Senioren";225546,7;-1702645,98;-1477099,28;252093,17;-1513464,36;-1261371,19;79382,28;-1358207,2;-1278824,92;79382,28;-1381293,3;-1301911,02
"312006";"BuT SGB II: Mittagsverpflegung";"3120";"Grundsicherung Arbeitssuchende SGB II";"31";"Soziale Hilfen";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_09";"THH 9 Amt f. Kinder, Jugend, Familie";"AMT-530";"530 Amt f. Kinder, Jugend, Familie";7079,5;-595410,77;-588331,27;6,12;-351012,23;-351006,11;7,32;-416006,92;-415999,6;7,32;-413622,95;-413615,63
"313001";"BuT AsylbewLG: Mittagsverpflegung";"3130";"Hilfen für Flüchtlinge und Aussiedler";"31";"Soziale Hilfen";"DEZ-II";"Dezernat II BMin Stuchlik";"THH_09";"THH 9 Amt f. Kinder, Jugend, Familie";"AMT-530";"530 Amt f. Kinder, Jugend, Familie";179,6;-33775,13;-33595,53;6,12;-13632,23;-13626,11;14,52;-182673,64;-182659,12;14,52;-215844,86;-215830,34
"313001";"Hilfen für Flüchtlinge";"3130";"Hilfen für Flüchtlinge und Aussiedler";"31";"Soziale Hilfen";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_14";"THH 14 Amt f. Migration und Integration";"AMT-540";"540 Amt f. Migration und Integration";6761849,45;-9989249,68;-3227400,23;8056223,48;-13147196,9;-5090973,42;28799350;-13848764,15;14950585,85;13650900;-8532242,8;5118657,2
"314001";"Einrichtungen Senioren/Innen";"3140";"Soziale Einrichtungen";"31";"Soziale Hilfen";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_13";"THH 13 Amt f. Soziales, Senioren";"AMT-500";"500 Amt f. Soziales, Senioren";0,58;-581346,89;-581346,31;0;-702689,12;-702689,12;0;-625532,68;-625532,68;0;-639208,48;-639208,48
"314001";"% Betri.Unterkünfte.u.Einrichtungen(AWV)";"3140";"Soziale Einrichtungen";"31";"Soziale Hilfen";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_14";"THH 14 Amt f. Migration und Integration";"AMT-540";"540 Amt f. Migration und Integration";2553716,74;-13430654,97;-10876938,23;1528080;-11235851,48;-9707771,48;0;0;0;0;0;0
"314005";"Soziale Einrichtungen für Wohnungslose";"3140";"Soziale Einrichtungen";"31";"Soziale Hilfen";"DEZ-III";"Dezernat III BM von Kirchbach";"THH_13";"THH 13 Amt f. Soziales, Senioren";"AMT-500";"500 Amt f. Soziales, Senioren";0;0;0;0;0;0;7742,24;-433088,4;-425346,16;7742,24;-443325,4;-435583,16
